rowname,Estimate,Std..Error,z.value,Pr...z..,species
(Intercept),-2.2321383459936657,0.10369451769243038,-21.526097962232097,8.869459514761416e-103,Northern Rough-winged Swallow
log10(previous_checklists + 1),-0.00635953353036973,0.04056348037821268,-0.1567797800157587,0.8754184089765388,Northern Rough-winged Swallow
log10(MSID_total + 1),-0.4059688751895894,0.08380175251178981,-4.84439600630637,1.2699741310729482e-6,Northern Rough-winged Swallow
occur,1.7312154102904995,0.6440800868023824,2.687888425312664,0.007190541855643039,Northern Rough-winged Swallow
log10(previous_checklists + 1):log10(MSID_total + 1),-0.011239501507584924,0.03105703676388899,-0.36189870891525144,0.7174277247803609,Northern Rough-winged Swallow
log10(previous_checklists + 1):occur,-0.19162209056435764,0.26512796096199154,-0.7227532315681648,0.46983150516203936,Northern Rough-winged Swallow
log10(MSID_total + 1):occur,0.39802555813721074,0.5349330346857932,0.7440661397384093,0.4568364628494553,Northern Rough-winged Swallow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.23983109984237747,0.2052760564253079,1.1683345053427738,0.2426718621414945,Northern Rough-winged Swallow
(Intercept),-2.4637641556887204,0.07488394554309093,-32.90109966589543,2.1196867406655937e-237,Northern Shoveler
log10(previous_checklists + 1),-0.1429787724129397,0.028292891795629858,-5.053522752136079,4.3373461995306626e-7,Northern Shoveler
MSID_prop,-0.478153623506145,0.14345860402222696,-3.333042495186009,8.590182085084152e-4,Northern Shoveler
occur,10.27568778395776,1.4206018823656938,7.233333921003896,4.712786955783254e-13,Northern Shoveler
log10(previous_checklists + 1):MSID_prop,0.11545338683190429,0.05791836169165773,1.9933814331031674,0.046219695409275445,Northern Shoveler
log10(previous_checklists + 1):occur,1.5283917730555068,0.5816400663708251,2.6277278018207904,0.008595726661471405,Northern Shoveler
MSID_prop:occur,-0.10462018966902098,2.8164949946861926,-0.03714552657342021,0.9703689721008634,Northern Shoveler
log10(previous_checklists + 1):MSID_prop:occur,-1.2681904544960447,1.227411482655449,-1.0332235541355475,0.3014992925151841,Northern Shoveler
(Intercept),-2.2977160277872715,0.07470322523603,-30.757922707185386,9.58118712624887e-208,Northern Shoveler
log10(previous_checklists + 1),-0.1317116144122291,0.029676455871549892,-4.438252835255097,9.069204904076993e-6,Northern Shoveler
log10(MSID_total + 1),-0.3644013402856515,0.06062619889803048,-6.01062489334936,1.8480956953172167e-9,Northern Shoveler
occur,10.228269049661737,1.431769487407294,7.143795938956277,9.078815130774e-13,Northern Shoveler
log10(previous_checklists + 1):log10(MSID_total + 1),0.05334665954111878,0.02258488245323686,2.362051679993276,0.01817410846348186,Northern Shoveler
log10(previous_checklists + 1):occur,0.939977714015338,0.6061825467243142,1.5506512338482596,0.12098528703146584,Northern Shoveler
log10(MSID_total + 1):occur,-0.7698461600722433,1.3255519387238048,-0.5807740440660698,0.5613927507335353,Northern Shoveler
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.25782476875347493,0.5191277231657013,0.4966499711886498,0.6194359076746256,Northern Shoveler
(Intercept),-2.641918923392994,0.10371861848201915,-25.471983353220253,4.030113160505351e-143,Orchard Oriole
log10(previous_checklists + 1),-0.2345822227038093,0.03949357585828812,-5.9397564693950065,2.854457893115919e-9,Orchard Oriole
MSID_prop,-0.5068225686883086,0.1808039937640169,-2.8031602518128387,0.005060451800476895,Orchard Oriole
occur,1.1854742878728821,1.1090257166027928,1.0689330915646116,0.2850998195290656,Orchard Oriole
log10(previous_checklists + 1):MSID_prop,0.10972041991980833,0.07425356275718473,1.4776451909601045,0.13950277175256356,Orchard Oriole
log10(previous_checklists + 1):occur,1.0313192491195111,0.4231051019636335,2.43750133083518,0.014789159783574136,Orchard Oriole
MSID_prop:occur,2.4022208487386005,1.7719076733984003,1.3557257439555537,0.17518644520434712,Orchard Oriole
log10(previous_checklists + 1):MSID_prop:occur,-0.5486091409476404,0.7279961243502383,-0.753587996690632,0.4510966541239461,Orchard Oriole
(Intercept),-2.4447203684343344,0.09661067634495081,-25.30486754595734,2.8235461677901116e-141,Orchard Oriole
log10(previous_checklists + 1),-0.16671757312332897,0.03904835359563441,-4.269516068456416,1.9589753699889817e-5,Orchard Oriole
log10(MSID_total + 1),-0.4395818768628716,0.07311384807198218,-6.012292998586172,1.8291732722936162e-9,Orchard Oriole
occur,2.754329748113469,1.0157674925580782,2.711575009333138,0.0066964388214481845,Orchard Oriole
log10(previous_checklists + 1):log10(MSID_total + 1),0.018869112419012433,0.027737924619450332,0.6802640312094969,0.49633729509942714,Orchard Oriole
log10(previous_checklists + 1):occur,0.23125926273139266,0.4095912699000772,0.5646098433392148,0.5723391685787742,Orchard Oriole
log10(MSID_total + 1):occur,-0.2772307377397539,0.7753713018170864,-0.3575457810858647,0.7206832596875488,Orchard Oriole
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.3223221333249053,0.29200111339422624,1.103838713415257,0.2696631081030756,Orchard Oriole
(Intercept),-2.5624286050440483,0.0690767586335822,-37.09537991839564,3.3350850090595273e-301,Osprey
log10(previous_checklists + 1),-0.12347005059344171,0.026354165538510856,-4.685029788289718,2.7991921876208747e-6,Osprey
MSID_prop,-0.17507612396811179,0.12249503497075177,-1.4292507774695915,0.15293216797173384,Osprey
occur,4.784796181647007,0.7121586553054606,6.718722220113581,1.8332500358620027e-11,Osprey
log10(previous_checklists + 1):MSID_prop,0.029433448062769797,0.05108666919144253,0.5761473301864856,0.5645156022795716,Osprey
log10(previous_checklists + 1):occur,0.3176413211159948,0.3026924912204898,1.0493861933450337,0.2940004100698021,Osprey
MSID_prop:occur,-0.6991512675238969,1.2343776107972197,-0.5663998288759886,0.5711220110613793,Osprey
log10(previous_checklists + 1):MSID_prop:occur,0.3309286947531285,0.5682176681152991,0.5823977558648856,0.5602987927933635,Osprey
(Intercept),-2.327498460106568,0.06794530737028479,-34.25547032147913,3.615598547986389e-257,Osprey
log10(previous_checklists + 1),-0.14493182899459361,0.027369201968983098,-5.295434962219272,1.1873344802990417e-7,Osprey
log10(MSID_total + 1),-0.2980685915100349,0.05494178985785984,-5.4251707540138305,5.789916285872385e-8,Osprey
occur,4.272603016848255,0.710845315539726,6.010594602574234,1.8484410606973141e-9,Osprey
log10(previous_checklists + 1):log10(MSID_total + 1),0.036676279393624854,0.0208217123367139,1.7614439581395704,0.07816329046019303,Osprey
log10(previous_checklists + 1):occur,0.9676498508847364,0.31753287664191615,3.047400512092363,0.0023082992272742127,Osprey
log10(MSID_total + 1):occur,-0.2440146636445705,0.6323740178313362,-0.3858707928598878,0.6995923625022195,Osprey
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.22725857680401465,0.25221400654045123,-0.9010545445959041,0.3675593195020844,Osprey
(Intercept),-2.5112159931712363,0.10023107466385112,-25.054265871070424,1.5686281114727236e-138,Ovenbird
log10(previous_checklists + 1),-0.1795179064607915,0.0375942197305206,-4.775146491870163,1.7957648405995775e-6,Ovenbird
MSID_prop,-0.6721909972176333,0.1821998259045775,-3.6893064737047343,2.2486620531925712e-4,Ovenbird
occur,2.038749884664063,0.6288850801670703,3.2418480720236618,0.0011875731383220068,Ovenbird
log10(previous_checklists + 1):MSID_prop,0.11934086315210965,0.07191872030463171,1.6593852427658373,0.09703818804607386,Ovenbird
log10(previous_checklists + 1):occur,0.93479872337852,0.2559466470324789,3.6523186930434637,2.5988307675590554e-4,Ovenbird
MSID_prop:occur,2.7541473471957287,1.2512119747160062,2.2011836546088452,0.02772302496385467,Ovenbird
log10(previous_checklists + 1):MSID_prop:occur,-0.48713335066209396,0.5070625024526308,-0.9606968535552505,0.33670461374011607,Ovenbird
(Intercept),-2.165270059786832,0.1037689595021204,-20.866259719435533,1.0849816282355633e-96,Ovenbird
log10(previous_checklists + 1),-0.21262776966721722,0.03995807002535688,-5.3212722619557535,1.03044050242084e-7,Ovenbird
log10(MSID_total + 1),-0.5907381388520018,0.08431690496134446,-7.006164886185384,2.449392379094431e-12,Ovenbird
occur,1.2728888029094747,0.7109507601990398,1.7904036034128623,0.07338905145838728,Ovenbird
log10(previous_checklists + 1):log10(MSID_total + 1),0.09403105692070407,0.030215751512181664,3.1119880266024453,0.0018583203600837212,Ovenbird
log10(previous_checklists + 1):occur,1.1927253846386925,0.27700993276190156,4.305713418817643,1.664484284719878e-5,Ovenbird
log10(MSID_total + 1):occur,1.4798410895939318,0.6615796971466372,2.2368296608502622,0.025297475182167347,Ovenbird
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.3831879786005645,0.2293592639099578,-1.6706889099146962,0.09478314051742516,Ovenbird
(Intercept),-2.5323989271677636,0.08590759370099905,-29.478173209946554,5.483896606820526e-191,Pied-billed Grebe
log10(previous_checklists + 1),-0.1738406058135197,0.03294851426359382,-5.276128823981706,1.3194135308980562e-7,Pied-billed Grebe
MSID_prop,-0.3968845007556034,0.16002471483995717,-2.4801450273011443,0.013132895465944577,Pied-billed Grebe
occur,5.472520075643505,1.0537179503031016,5.193534070544529,2.0633915981741644e-7,Pied-billed Grebe
log10(previous_checklists + 1):MSID_prop,0.1171876492932423,0.06474409973500828,1.8100128007475693,0.07029380210510922,Pied-billed Grebe
log10(previous_checklists + 1):occur,1.5657093678704814,0.42952477335430655,3.645213186758284,2.671702331770808e-4,Pied-billed Grebe
MSID_prop:occur,0.5628591131279974,2.040045442090268,0.27590518402927416,0.7826208921281834,Pied-billed Grebe
log10(previous_checklists + 1):MSID_prop:occur,-1.330523938591556,0.8554394210520364,-1.5553689786183236,0.11985821782135617,Pied-billed Grebe
(Intercept),-2.2216189955586527,0.0875318486038911,-25.380693210446992,4.120451615341468e-142,Pied-billed Grebe
log10(previous_checklists + 1),-0.19685459379983627,0.03493414305914678,-5.635019970764504,1.7503805169503932e-8,Pied-billed Grebe
log10(MSID_total + 1),-0.4658198807762278,0.07065678301704098,-6.592712842076061,4.318613949895898e-11,Pied-billed Grebe
occur,2.6822966495871814,1.1249473807334784,2.3843752121439614,0.01710814913608068,Pied-billed Grebe
log10(previous_checklists + 1):log10(MSID_total + 1),0.08634561507001338,0.025980086905988135,3.3235306480099434,8.888565519020529e-4,Pied-billed Grebe
log10(previous_checklists + 1):occur,2.2439316017073687,0.46413347412850053,4.834668746788367,1.333675304903714e-6,Pied-billed Grebe
log10(MSID_total + 1):occur,2.446139969161491,0.9783125325425894,2.500366588174114,0.012406485203629249,Pied-billed Grebe
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.059898613459442,0.3664685952127837,-2.892194931039125,0.0038256050790935582,Pied-billed Grebe
(Intercept),-2.4963626838326376,0.09280787318032832,-26.898177905468582,2.306693616348497e-159,Pine Siskin
log10(previous_checklists + 1),-0.23592037001640653,0.0353683236457672,-6.670385975294618,2.5513153395716922e-11,Pine Siskin
MSID_prop,-0.28864645343504386,0.15811652210847013,-1.8255299926027235,0.06792108940221209,Pine Siskin
occur,1.161512228443034,9.532882126389563,0.12184271378197974,0.9030235852341367,Pine Siskin
log10(previous_checklists + 1):MSID_prop,0.04006515871097442,0.06717977296849659,0.5963872299741568,0.5509165694249161,Pine Siskin
log10(previous_checklists + 1):occur,1.9659451760536033,4.133412502825839,0.4756227873965084,0.634343138058138,Pine Siskin
MSID_prop:occur,8.074999608288897,15.134076888985634,0.533564066544803,0.5936431747821693,Pine Siskin
log10(previous_checklists + 1):MSID_prop:occur,-0.09000033120909208,7.497594574198601,-0.012003894091420912,0.9904225082445037,Pine Siskin
(Intercept),-2.1071881628207416,0.08827575529299918,-23.87051978005398,6.200819754503255e-126,Pine Siskin
log10(previous_checklists + 1),-0.2637819322663652,0.03693305010986565,-7.142164849144238,9.187232069076148e-13,Pine Siskin
log10(MSID_total + 1),-0.470036889847765,0.06624302076586301,-7.09564395484194,1.2875055632410984e-12,Pine Siskin
occur,-9.965246947178583,8.780111386312322,-1.1349795587689033,0.25638388318561994,Pine Siskin
log10(previous_checklists + 1):log10(MSID_total + 1),0.06454600596573329,0.025417520301956847,2.5394297004166853,0.011103335718839662,Pine Siskin
log10(previous_checklists + 1):occur,1.956912019985288,4.5018637609479475,0.4346893028973461,0.663787963981208,Pine Siskin
log10(MSID_total + 1):occur,12.779962910419528,6.971834098951408,1.833084770669125,0.06678996554931499,Pine Siskin
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.2445141156943027,3.033224160524561,-0.41029414571163064,0.6815901860521869,Pine Siskin
(Intercept),-2.7769027919278684,0.10388086540092732,-26.731610111356268,2.0204845265149577e-157,Pine Warbler
log10(previous_checklists + 1),-0.21284278582186553,0.038183123578095765,-5.574263336170996,2.4857947952635062e-8,Pine Warbler
MSID_prop,-0.34849565884658895,0.18191762291661145,-1.9156783892582776,0.05540604482498204,Pine Warbler
occur,4.675770365164254,1.4713653082597256,3.177844644641361,0.0014837423032399173,Pine Warbler
log10(previous_checklists + 1):MSID_prop,0.06294846472226687,0.07087642296383928,0.8881439284031417,0.3744633356801655,Pine Warbler
log10(previous_checklists + 1):occur,1.45289580580139,0.5765277042527244,2.520079772548978,0.011732824065107771,Pine Warbler
MSID_prop:occur,1.0636362249267224,2.472437933537508,0.4301973410531264,0.6670520960324458,Pine Warbler
log10(previous_checklists + 1):MSID_prop:occur,0.47726570354006764,0.9885918432952687,0.48277325650310854,0.6292567416860225,Pine Warbler
(Intercept),-2.2621536933067286,0.09557080645693881,-23.669923663624033,7.360551673889251e-124,Pine Warbler
log10(previous_checklists + 1),-0.2912163766641777,0.03795669881189554,-7.67233151932884,1.6889773235270524e-14,Pine Warbler
log10(MSID_total + 1),-0.5797071739907736,0.0723123055125353,-8.016715410771708,1.0861037029689592e-15,Pine Warbler
occur,1.2009707565131182,1.4029639661498001,0.8560239503577427,0.3919845318817625,Pine Warbler
log10(previous_checklists + 1):log10(MSID_total + 1),0.09895857707985038,0.026751581390275087,3.6991673739267044,2.163079238474357e-4,Pine Warbler
log10(previous_checklists + 1):occur,2.6433461638861586,0.5683546794200964,4.650874286076464,3.305307775151457e-6,Pine Warbler
log10(MSID_total + 1):occur,3.157192128982719,1.1834536278908159,2.667778487112803,0.0076354580883277795,Pine Warbler
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.8321886882776067,0.4335493127252541,-1.91947873944613,0.054923774412100744,Pine Warbler
(Intercept),-2.5210671395321578,0.08791251078281184,-28.677000771374427,7.38621999542001e-181,Red-breasted Merganser
log10(previous_checklists + 1),-0.1965180662915659,0.03195481183944006,-6.149873993281178,7.754452847126926e-10,Red-breasted Merganser
MSID_prop,-0.4116342918179681,0.16082739692547135,-2.55947866897779,0.010482928899473724,Red-breasted Merganser
occur,9.743170383434268,1.9383292655258886,5.026581683886843,4.992998610732369e-7,Red-breasted Merganser
log10(previous_checklists + 1):MSID_prop,0.053906860834470216,0.06376387264246251,0.8454138464383643,0.39787981627793134,Red-breasted Merganser
log10(previous_checklists + 1):occur,1.8496157491489764,0.7500121361588699,2.466114426656671,0.013658769273037958,Red-breasted Merganser
MSID_prop:occur,-6.089851957770625,3.082202766201731,-1.975811593107902,0.04817611992351057,Red-breasted Merganser
log10(previous_checklists + 1):MSID_prop:occur,-1.398042790891997,1.3453162074662435,-1.0391927066165791,0.29871512178404425,Red-breasted Merganser
(Intercept),-2.1499378660824267,0.08877673508776386,-24.21735676533968,1.460434241105841e-129,Red-breasted Merganser
log10(previous_checklists + 1),-0.24777785925658163,0.03425651843933243,-7.233013468528362,4.723925292662532e-13,Red-breasted Merganser
log10(MSID_total + 1),-0.4846241695684781,0.06857861601296021,-7.066695097446881,1.5866704526699853e-12,Red-breasted Merganser
occur,4.230646010374705,2.069675082731593,2.0441111968121226,0.04094256326903696,Red-breasted Merganser
log10(previous_checklists + 1):log10(MSID_total + 1),0.07833432501184572,0.024881114969292743,3.1483446424536337,0.0016419797759799702,Red-breasted Merganser
log10(previous_checklists + 1):occur,3.394939589101519,0.836184400435376,4.0600369814766655,4.906494410007296e-5,Red-breasted Merganser
log10(MSID_total + 1):occur,-0.07109256544612706,1.6473496562541496,-0.04315572299798329,0.9655774001103753,Red-breasted Merganser
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.8844714840033806,0.6241332043951004,-1.4171197394642634,0.1564479222401742,Red-breasted Merganser
(Intercept),-2.8183986155035083,0.20605354918002028,-13.67799111793601,1.374374206185483e-42,Red-eyed Vireo
log10(previous_checklists + 1),0.15345851234591054,0.07900926680779223,1.942284981826661,0.052102610091114644,Red-eyed Vireo
MSID_prop,0.6865515006298488,0.3304521597476333,2.0776123876877337,0.03774507429805064,Red-eyed Vireo
occur,3.3582183379859774,0.6286996648156531,5.341530345766404,9.216518355997929e-8,Red-eyed Vireo
log10(previous_checklists + 1):MSID_prop,-0.19378128449394144,0.13641301859188798,-1.4205483207851612,0.15544811151466414,Red-eyed Vireo
log10(previous_checklists + 1):occur,-0.4388395505711434,0.24732302307652812,-1.7743578624920622,0.07600397514059133,Red-eyed Vireo
MSID_prop:occur,-2.497275829345896,1.022616248066663,-2.4420459131831653,0.014604289140171976,Red-eyed Vireo
log10(previous_checklists + 1):MSID_prop:occur,0.8834869518821965,0.4301089574391352,2.054100331093939,0.0399659820306891,Red-eyed Vireo
(Intercept),-2.4368872452503725,0.214475075104534,-11.362099973913736,6.457348279527995e-30,Red-eyed Vireo
log10(previous_checklists + 1),0.04477812876221508,0.08419036123538558,0.5318676402518467,0.5948176710283448,Red-eyed Vireo
log10(MSID_total + 1),0.05004604706952702,0.17752359884111354,0.281912080400753,0.7780109262618145,Red-eyed Vireo
occur,2.906405288278878,0.653888317462138,4.444803815365867,8.797210788206726e-6,Red-eyed Vireo
log10(previous_checklists + 1):log10(MSID_total + 1),-0.02873306524045205,0.06675032571008276,-0.43045580579259807,0.6668641081613182,Red-eyed Vireo
log10(previous_checklists + 1):occur,-0.10357379843842715,0.26264349507747053,-0.394351279889405,0.6933217083649197,Red-eyed Vireo
log10(MSID_total + 1):occur,-1.0300929104169967,0.5528841488559215,-1.8631261405279194,0.06244452123922777,Red-eyed Vireo
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.22568918285990067,0.209925777888229,1.0750903730368198,0.28233426915171783,Red-eyed Vireo
(Intercept),-2.532257491736761,0.07692606317125403,-32.91806947275346,1.2120150662602811e-237,Red-headed Woodpecker
log10(previous_checklists + 1),-0.16118733868441878,0.02820397933017694,-5.715056616566013,1.09667505285197e-8,Red-headed Woodpecker
MSID_prop,-0.1748221733028599,0.13240345207470375,-1.3203747376935684,0.1867099337251351,Red-headed Woodpecker
occur,4.918399657585567,0.6472584638445077,7.598818605432906,2.9884632246911223e-14,Red-headed Woodpecker
log10(previous_checklists + 1):MSID_prop,0.030220602504814464,0.05306815631479958,0.5694677298669707,0.5690387643320973,Red-headed Woodpecker
log10(previous_checklists + 1):occur,0.6820811596606239,0.23921518776637338,2.851328822510928,0.004353692084187073,Red-headed Woodpecker
MSID_prop:occur,0.6982888500099513,1.136414502992839,0.6144666828617125,0.5389069828258513,Red-headed Woodpecker
log10(previous_checklists + 1):MSID_prop:occur,-0.2953535924026684,0.43827793600958187,-0.6738956450598308,0.5003776610285087,Red-headed Woodpecker
(Intercept),-2.164590940269893,0.07456120802113185,-29.03106049001262,2.6688960891487073e-185,Red-headed Woodpecker
log10(previous_checklists + 1),-0.1755037984999887,0.028729212638846025,-6.108896916397992,1.0032209585445564e-9,Red-headed Woodpecker
log10(MSID_total + 1),-0.42201964214626697,0.05937556819524269,-7.10763121893089,1.1805148256188863e-12,Red-headed Woodpecker
occur,3.4878200727026494,0.6479093062165722,5.383191812862771,7.317648604067004e-8,Red-headed Woodpecker
log10(previous_checklists + 1):log10(MSID_total + 1),0.042916944912609584,0.021819978590487125,1.9668646664630607,0.049198814969008485,Red-headed Woodpecker
log10(previous_checklists + 1):occur,0.7339576469000701,0.24562045709429697,2.9881780026909324,0.002806460500557451,Red-headed Woodpecker
log10(MSID_total + 1):occur,1.4595522549492195,0.6062855149195352,2.4073678473795104,0.016067976369488073,Red-headed Woodpecker
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.20577952706515534,0.2181375040534626,-0.94334776570434,0.3455030513844254,Red-headed Woodpecker
(Intercept),-2.358570273495351,0.1251354251685195,-18.848142085417233,3.043448513094766e-79,Red-tailed Hawk
log10(previous_checklists + 1),-0.03965939283746039,0.049979015664177034,-0.793520886924683,0.42747440503364037,Red-tailed Hawk
MSID_prop,-0.3042127511930519,0.2268268186507134,-1.3411674730645662,0.17986608445565294,Red-tailed Hawk
occur,1.3305666990533993,0.35203480774188745,3.7796452787957637,1.5705193815283099e-4,Red-tailed Hawk
log10(previous_checklists + 1):MSID_prop,-0.08297229863432827,0.09712041954106357,-0.8543239313257567,0.3929255309088969,Red-tailed Hawk
log10(previous_checklists + 1):occur,0.018041774938309628,0.14247929928563607,0.12662734185785327,0.8992353554598989,Red-tailed Hawk
MSID_prop:occur,0.12907070869704332,0.6265183411899954,0.2060126579086084,0.8367810238030717,Red-tailed Hawk
log10(previous_checklists + 1):MSID_prop:occur,0.37740917544431063,0.2714907062340853,1.3901366300137734,0.16448739200624307,Red-tailed Hawk
(Intercept),-2.198211990720259,0.12982013032668635,-16.932751378299805,2.5803174527157617e-64,Red-tailed Hawk
log10(previous_checklists + 1),-0.03710257066481891,0.05333490898401361,-0.6956526479859539,0.4866463866041864,Red-tailed Hawk
log10(MSID_total + 1),-0.32968745995880117,0.11111040807410122,-2.967205914129373,0.003005196204770458,Red-tailed Hawk
occur,1.1784028870953704,0.3672259283083667,3.2089316038322946,0.001332291809413076,Red-tailed Hawk
log10(previous_checklists + 1):log10(MSID_total + 1),-0.00111233530056991,0.04317338664267087,-0.025764374469306094,0.9794452774650705,Red-tailed Hawk
log10(previous_checklists + 1):occur,0.008305169990685084,0.15317493710834068,0.054220162563610744,0.956759756908902,Red-tailed Hawk
log10(MSID_total + 1):occur,0.25412920154667346,0.31286565523028376,0.8122630186417313,0.4166407258499257,Red-tailed Hawk
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.10702319085467348,0.12234283982873224,0.8747809925329121,0.3816930812748095,Red-tailed Hawk
(Intercept),-1.3979599371074671,0.2836942963348131,-4.927698424566172,8.320390882745556e-7,Red-winged Blackbird
log10(previous_checklists + 1),-0.2658414165092893,0.11791557209534205,-2.254506438677497,0.024164326071574035,Red-winged Blackbird
MSID_prop,-0.4147938096902736,0.5213879327905317,-0.7955569809033488,0.4262895792082198,Red-winged Blackbird
occur,2.3132715407305997,0.42416440558087326,5.453714433116288,4.9328396912544584e-8,Red-winged Blackbird
log10(previous_checklists + 1):MSID_prop,0.310149707586685,0.2313039051373486,1.3408753622318552,0.17996092269752836,Red-winged Blackbird
log10(previous_checklists + 1):occur,0.4547825620245993,0.17687770234062283,2.5711695482610932,0.010135569211966363,Red-winged Blackbird
MSID_prop:occur,0.9530402799267917,0.7747193048695918,1.2301749471535586,0.21863159929296894,Red-winged Blackbird
log10(previous_checklists + 1):MSID_prop:occur,-0.4170029262415704,0.3450260076352759,-1.2086130234054144,0.22681155064449454,Red-winged Blackbird
(Intercept),-1.5019105989707087,0.3092028419865409,-4.857363500675988,1.1895908936869921e-6,Red-winged Blackbird
log10(previous_checklists + 1),-0.34520392527662797,0.13134642533505486,-2.6281942915160323,0.0085839472289968,Red-winged Blackbird
log10(MSID_total + 1),-0.04377528873328565,0.2888651567294217,-0.1515422947818165,0.8795479496543995,Red-winged Blackbird
occur,2.658165500272578,0.46289312887063583,5.74250368925967,9.328684589883903e-9,Red-winged Blackbird
log10(previous_checklists + 1):log10(MSID_total + 1),0.17569794172407485,0.11284209583931586,1.557024800162025,0.11946459742014742,Red-winged Blackbird
log10(previous_checklists + 1):occur,0.5668456459924895,0.19764193907891095,2.8680433344977936,0.004130189591416564,Red-winged Blackbird
log10(MSID_total + 1):occur,0.05634433813176356,0.4290165312519393,0.1313337226594549,0.8955113159969277,Red-winged Blackbird
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.2554868449628113,0.16817229747780685,-1.5191969711689708,0.12871292349302765,Red-winged Blackbird
(Intercept),-2.561301331179344,0.09174388299575469,-27.917952102570858,1.6155668621172824e-171,Redhead
log10(previous_checklists + 1),-0.21197990648630627,0.03385169914316391,-6.262016733334757,3.8003014697202045e-10,Redhead
MSID_prop,-0.6580393980842217,0.18384871664985553,-3.579243902678278,3.4458974982870213e-4,Redhead
occur,6.948812463851141,2.1833558329991107,3.1826293995816903,0.001459442854336413,Redhead
log10(previous_checklists + 1):MSID_prop,0.14141958379245534,0.0710591003634974,1.9901685085940333,0.04657237607567162,Redhead
log10(previous_checklists + 1):occur,3.4412011858956744,0.8427695578962144,4.083205371686494,4.441873489795832e-5,Redhead
MSID_prop:occur,-1.3160081280922231,4.576669810232643,-0.28754709923574917,0.7736934438735188,Redhead
log10(previous_checklists + 1):MSID_prop:occur,-1.9931602898594767,1.7974403016272504,-1.1088881717267816,0.26747842709900377,Redhead
(Intercept),-2.266663413110358,0.09098619401047968,-24.912168684067456,5.492210783953255e-137,Redhead
log10(previous_checklists + 1),-0.23033192267299804,0.0348462095349798,-6.609956312229113,3.844334581310961e-11,Redhead
log10(MSID_total + 1),-0.5341099044864808,0.07258707400889457,-7.358195819010873,1.8641245970161756e-13,Redhead
occur,3.8563009088435964,2.22012599191622,1.736973902780703,0.08239177740322212,Redhead
log10(previous_checklists + 1):log10(MSID_total + 1),0.09570285523882914,0.02604336724622057,3.6747496717313926,2.380827285075868e-4,Redhead
log10(previous_checklists + 1):occur,3.594711160911793,0.8620590951602103,4.169912690549051,3.0471635450967548e-5,Redhead
log10(MSID_total + 1):occur,1.26315365684364,1.999414156063553,0.6317618853567273,0.5275424827513394,Redhead
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.8180357541359234,0.7404387051949398,-1.1047987475486634,0.26924680335231654,Redhead
(Intercept),-2.094596335807239,0.0884503080422705,-23.681051905508674,5.6530767865980245e-124,Ring-billed Gull
log10(previous_checklists + 1),-0.06137902015146051,0.03305669094060899,-1.8567805308080163,0.06334238472672643,Ring-billed Gull
MSID_prop,-0.2474089430184377,0.15392093527707396,-1.6073768170202152,0.10797173246659031,Ring-billed Gull
occur,2.648667834865576,0.38119656824368753,6.948299264783418,3.697160844453965e-12,Ring-billed Gull
log10(previous_checklists + 1):MSID_prop,0.03822800278820614,0.06195183065157694,0.6170600995344934,0.5371950853652097,Ring-billed Gull
log10(previous_checklists + 1):occur,0.7620704953989007,0.15080771005321927,5.0532595125936854,4.343331057137585e-7,Ring-billed Gull
MSID_prop:occur,-0.38100956151295484,0.648924639886332,-0.5871399205610283,0.5571097383755794,Ring-billed Gull
log10(previous_checklists + 1):MSID_prop:occur,-0.24484784034739368,0.2779346621670313,-0.8809546763197412,0.37834235197482863,Ring-billed Gull
(Intercept),-1.9348232749369612,0.09809298308397237,-19.72438001279519,1.3318030764989359e-86,Ring-billed Gull
log10(previous_checklists + 1),-0.09868394144070872,0.03723218376623136,-2.650501030514695,0.00803724821184338,Ring-billed Gull
log10(MSID_total + 1),-0.2580048292479608,0.07891252939421654,-3.2695039840767017,0.0010773622012141529,Ring-billed Gull
occur,2.1272646864065576,0.42266530353313536,5.032976846276165,4.829214722339928e-7,Ring-billed Gull
log10(previous_checklists + 1):log10(MSID_total + 1),0.05952990623967952,0.028604297674262497,2.0811525218199356,0.03741994771841133,Ring-billed Gull
log10(previous_checklists + 1):occur,0.9330441468182411,0.16902947726241777,5.520008473845617,3.3898331538854495e-8,Ring-billed Gull
log10(MSID_total + 1):occur,0.14598715638808382,0.3568229640645411,0.4091304963255618,0.6824438971773298,Ring-billed Gull
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.1901705179109896,0.1352292616588088,-1.4062823059021112,0.1596403121658974,Ring-billed Gull
